case_id,Antrag (Gesetzentwurf).count,event_count,start_time,start_time_rel,duration,Antrag (Gesetzentwurf).start,case:DokTypLFirstDoc,case:VSysL,case:VorgangsDeskriptoren,case:start_month,case:start_weekday,case:author_first_activity,case:author_first_activity_count,case:WIP_during_start,case:pdf_bytes,case:pdf_word_count,case:squire,case:salary,case:staff,case:commDays,case:plenDays,case:af_score,case:is_election_year,case:yearly_frequency,case:yearly_cycle_time,case:yearly_arrival_rate,case:yearly_variants,case:author_first_activity_bündnis 90/die grünen (grüne),case:author_first_activity_nan,case:author_first_activity_ausschuss,case:author_first_activity_sozialdemokratische partei deutschlands (spd),case:author_first_activity_partei des demokratischen sozialismus (die linkspartei.pds),case:author_first_activity_freie demokratische partei (fdp),case:author_first_activity_christlich demokratische union deutschlands (cdu),case:author_first_activity_die linke fraktion berlin (die linke),case:author_first_activity_piraten (piraten),case:author_first_activity_alternative für deutschland (afd),I. Lesung.count,I. Lesung.start,Ausschussberatung.count,Ausschussberatung.start,Beschlussempfehlung.count,Beschlussempfehlung.start,II. Lesung.count,II. Lesung.start,Vorlage zur Beschlussfassung (Gesetzentwurf).count,Vorlage zur Beschlussfassung (Gesetzentwurf).start,Ausschussberatung:2.start,Gesetz- und Verordnungsblatt.count,Gesetz- und Verordnungsblatt.start,Gesetz- und Verordnungsblatt:2.start,Ausschussberatung:3.start,Änderungsantrag.count,Änderungsantrag.start,Ausschussberatung:4.start,I. Lesung:2.start,Ausschussberatung:5.start,Ausschussberatung:6.start,Ausschussberatung:7.start,Ausschussberatung:8.start,III. Lesung.count,III. Lesung.start,Bekanntmachung (Gesetz- und Verordnungsblatt).count,Bekanntmachung (Gesetz- und Verordnungsblatt).start,Änderungsantrag:2.start,Gesetz- und Verordnungsblatt:3.start,Neufassung.count,Neufassung.start,I. Lesung:3.start,Gesetz- und Verordnungsblatt:4.start,Gesetz- und Verordnungsblatt:5.start,Gesetz- und Verordnungsblatt:6.start,Gesetz- und Verordnungsblatt:7.start,Gesetz- und Verordnungsblatt:8.start,Gesetz- und Verordnungsblatt:9.start,Gesetz- und Verordnungsblatt:10.start,Gesetz- und Verordnungsblatt:11.start,Gesetz- und Verordnungsblatt:12.start,Gesetz- und Verordnungsblatt:13.start,Gesetz- und Verordnungsblatt:14.start,Gesetz- und Verordnungsblatt:15.start,Gesetz- und Verordnungsblatt:16.start,Gesetz- und Verordnungsblatt:17.start,Gesetz- und Verordnungsblatt:18.start,I. Lesung:4.start,Behandlung im Plenum.count,Behandlung im Plenum.start,II. Lesung:2.start,Änderungsantrag:3.start,Vorlage zur Beschlussfassung (Gesetzentwurf):2.start,Ausschussberatung:9.start,Ausschussberatung:10.start,Ausschussberatung:11.start,Ausschussberatung:12.start,Ausschussberatung:13.start,Ausschussberatung:14.start,Ausschussberatung:15.start,Ausschussberatung:16.start,Ausschussberatung:17.start,Ausschussberatung:18.start,Ausschussberatung:19.start,Ausschussberatung:20.start,Ausschussbesprechung.count,Ausschussbesprechung.start,Ausschussberatung:21.start,Ausschussberatung:22.start,Ausschussberatung:23.start,Ausschussberatung:24.start,Ausschussberatung:25.start,Ausschussberatung:26.start,Ausschussberatung:27.start,Ausschussberatung:28.start,Ausschussberatung:29.start,Ausschussberatung:30.start,Ausschussberatung:31.start,Ausschussberatung:32.start,Ausschussberatung:33.start,Ausschussberatung:34.start,Ausschussberatung:35.start,Ausschussberatung:36.start,Ausschussberatung:37.start,Ausschussberatung:38.start,Ausschussberatung:39.start,Ausschussberatung:40.start,Ausschussberatung:41.start,Ausschussberatung:42.start,Ausschussberatung:43.start,Ausschussberatung:44.start,Ausschussberatung:45.start,Ausschussberatung:46.start,Ausschussberatung:47.start,Ausschussberatung:48.start,Ausschussberatung:49.start,Ausschussberatung:50.start,Ausschussberatung:51.start,II. Lesung:3.start,II. Lesung:4.start,II. Lesung:5.start,II. Lesung:6.start,II. Lesung:7.start,II. Lesung:8.start,II. Lesung:9.start,II. Lesung:10.start,II. Lesung:11.start,II. Lesung:12.start,II. Lesung:13.start,II. Lesung:14.start,Vorlage zur Beschlussfassung.count,Vorlage zur Beschlussfassung.start,Gesetz- und Verordnungsblatt:19.start,Gesetz- und Verordnungsblatt:20.start,Gesetz- und Verordnungsblatt:21.start,Gesetz- und Verordnungsblatt:22.start,Gesetz- und Verordnungsblatt:23.start,Gesetz- und Verordnungsblatt:24.start,Gesetz- und Verordnungsblatt:25.start,Ausschussbericht (Zwischenbericht).count,Ausschussbericht (Zwischenbericht).start,Ausschussberatung:52.start,Ausschussberatung:53.start,Ausschussberatung:54.start,Ausschussberatung:55.start,Änderungsantrag:4.start,Änderungsantrag:5.start,Änderungsantrag:6.start,Beschlussempfehlung:2.start,Änderungsantrag:7.start,Änderungsantrag:8.start,Änderungsantrag:9.start,Änderungsantrag:10.start,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung).count,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung).start,Änderungsantrag:11.start,Änderungsantrag:12.start,Änderungsantrag:13.start,Änderungsantrag:14.start,Änderungsantrag:15.start,Änderungsantrag:16.start,Änderungsantrag:17.start,Änderungsantrag:18.start,Änderungsantrag:19.start,Änderungsantrag:20.start,Änderungsantrag:21.start,Änderungsantrag:22.start,III. Lesung:2.start,II. Lesung:15.start,Bekanntmachung (Gesetz- und Verordnungsblatt):2.start,Ausschussbericht (Zwischenbericht):Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung).delay,Ausschussbericht (Zwischenbericht):Vorlage zur Beschlussfassung.delay,Ausschussbericht (Zwischenbericht):Ausschussbesprechung.delay,Ausschussbericht (Zwischenbericht):Behandlung im Plenum.delay,Ausschussbericht (Zwischenbericht):Neufassung.delay,Ausschussbericht (Zwischenbericht):Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Ausschussbericht (Zwischenbericht):III. Lesung.delay,Ausschussbericht (Zwischenbericht):Änderungsantrag.delay,Ausschussbericht (Zwischenbericht):Gesetz- und Verordnungsblatt.delay,Ausschussbericht (Zwischenbericht):II. Lesung.delay,Ausschussbericht (Zwischenbericht):Beschlussempfehlung.delay,Ausschussbericht (Zwischenbericht):Ausschussberatung.delay,Ausschussbericht (Zwischenbericht):I. Lesung.delay,Ausschussbericht (Zwischenbericht):Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Ausschussbericht (Zwischenbericht):Antrag (Gesetzentwurf).delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Vorlage zur Beschlussfassung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Ausschussbesprechung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Behandlung im Plenum.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Neufassung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):III. Lesung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Änderungsantrag.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Gesetz- und Verordnungsblatt.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):II. Lesung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Beschlussempfehlung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Ausschussberatung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):I. Lesung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Antrag (Gesetzentwurf).delay,Vorlage zur Beschlussfassung:Ausschussbesprechung.delay,Vorlage zur Beschlussfassung:Behandlung im Plenum.delay,Vorlage zur Beschlussfassung:Neufassung.delay,Vorlage zur Beschlussfassung:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Vorlage zur Beschlussfassung:III. Lesung.delay,Vorlage zur Beschlussfassung:Änderungsantrag.delay,Vorlage zur Beschlussfassung:Gesetz- und Verordnungsblatt.delay,Vorlage zur Beschlussfassung:II. Lesung.delay,Vorlage zur Beschlussfassung:Beschlussempfehlung.delay,Vorlage zur Beschlussfassung:Ausschussberatung.delay,Vorlage zur Beschlussfassung:I. Lesung.delay,Vorlage zur Beschlussfassung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Vorlage zur Beschlussfassung:Antrag (Gesetzentwurf).delay,Ausschussbesprechung:Behandlung im Plenum.delay,Ausschussbesprechung:Neufassung.delay,Ausschussbesprechung:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Ausschussbesprechung:III. Lesung.delay,Ausschussbesprechung:Änderungsantrag.delay,Ausschussbesprechung:Gesetz- und Verordnungsblatt.delay,Ausschussbesprechung:II. Lesung.delay,Ausschussbesprechung:Beschlussempfehlung.delay,Ausschussbesprechung:Ausschussberatung.delay,Ausschussbesprechung:I. Lesung.delay,Ausschussbesprechung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Ausschussbesprechung:Antrag (Gesetzentwurf).delay,Behandlung im Plenum:Neufassung.delay,Behandlung im Plenum:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Behandlung im Plenum:III. Lesung.delay,Behandlung im Plenum:Änderungsantrag.delay,Behandlung im Plenum:Gesetz- und Verordnungsblatt.delay,Behandlung im Plenum:II. Lesung.delay,Behandlung im Plenum:Beschlussempfehlung.delay,Behandlung im Plenum:Ausschussberatung.delay,Behandlung im Plenum:I. Lesung.delay,Behandlung im Plenum:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Behandlung im Plenum:Antrag (Gesetzentwurf).delay,Neufassung:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Neufassung:III. Lesung.delay,Neufassung:Änderungsantrag.delay,Neufassung:Gesetz- und Verordnungsblatt.delay,Neufassung:II. Lesung.delay,Neufassung:Beschlussempfehlung.delay,Neufassung:Ausschussberatung.delay,Neufassung:I. Lesung.delay,Neufassung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Neufassung:Antrag (Gesetzentwurf).delay,Bekanntmachung (Gesetz- und Verordnungsblatt):III. Lesung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Änderungsantrag.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Gesetz- und Verordnungsblatt.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):II. Lesung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Beschlussempfehlung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Ausschussberatung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):I. Lesung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Antrag (Gesetzentwurf).delay,III. Lesung:Änderungsantrag.delay,III. Lesung:Gesetz- und Verordnungsblatt.delay,III. Lesung:II. Lesung.delay,III. Lesung:Beschlussempfehlung.delay,III. Lesung:Ausschussberatung.delay,III. Lesung:I. Lesung.delay,III. Lesung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,III. Lesung:Antrag (Gesetzentwurf).delay,Änderungsantrag:Gesetz- und Verordnungsblatt.delay,Änderungsantrag:II. Lesung.delay,Änderungsantrag:Beschlussempfehlung.delay,Änderungsantrag:Ausschussberatung.delay,Änderungsantrag:I. Lesung.delay,Änderungsantrag:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Änderungsantrag:Antrag (Gesetzentwurf).delay,Gesetz- und Verordnungsblatt:II. Lesung.delay,Gesetz- und Verordnungsblatt:Beschlussempfehlung.delay,Gesetz- und Verordnungsblatt:Ausschussberatung.delay,Gesetz- und Verordnungsblatt:I. Lesung.delay,Gesetz- und Verordnungsblatt:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Gesetz- und Verordnungsblatt:Antrag (Gesetzentwurf).delay,II. Lesung:Beschlussempfehlung.delay,II. Lesung:Ausschussberatung.delay,II. Lesung:I. Lesung.delay,II. Lesung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,II. Lesung:Antrag (Gesetzentwurf).delay,Beschlussempfehlung:Ausschussberatung.delay,Beschlussempfehlung:I. Lesung.delay,Beschlussempfehlung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Beschlussempfehlung:Antrag (Gesetzentwurf).delay,Ausschussberatung:I. Lesung.delay,Ausschussberatung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Ausschussberatung:Antrag (Gesetzentwurf).delay,I. Lesung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,I. Lesung:Antrag (Gesetzentwurf).delay,Vorlage zur Beschlussfassung (Gesetzentwurf):Antrag (Gesetzentwurf).delay,is_passed_bill
7588,0.0,7,2009-07-28 02:00:00+00:00,1302,141,,Vorlage zur Beschlussfassung (Gesetzentwurf),Dienstleistungen,"['Gericht', 'Gesetzgebung']",7,1,nan,,33,303880,8942,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,44.0,2.0,98.0,1.0,112.0,1.0,134.0,1.0,0.0,112.0,1.0,141.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-29.0,-43.0,-97.0,-141.0,,-22.0,-36.0,-90.0,-134.0,,-14.0,-68.0,-112.0,,-54.0,-98.0,,-44.0,,,True
7696,0.0,6,2009-08-19 02:00:00+00:00,1324,167,,Vorlage zur Beschlussfassung (Gesetzentwurf),Öffentliche Verwaltung,"['Forschung', 'Investitionsbank Berlin (IBB)', 'Naturschutz', 'Öffentliche Sicherheit und Ordnung', 'Städtebau']",8,2,nan,,34,383915,25726,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,22.0,1.0,144.0,1.0,144.0,1.0,161.0,1.0,0.0,,1.0,167.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-23.0,-23.0,-145.0,-167.0,,-17.0,-17.0,-139.0,-161.0,,0.0,-122.0,-144.0,,-122.0,-144.0,,-22.0,,,True
7738,0.0,6,2009-08-21 02:00:00+00:00,1326,103,,Vorlage zur Beschlussfassung (Gesetzentwurf),Menschenrechte,"['Länder der Bundesrepublik Deutschland', 'Staatsvertrag', 'Vereinte Nationen']",8,4,nan,,35,326099,2654,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,20.0,1.0,74.0,1.0,74.0,1.0,96.0,1.0,0.0,,1.0,103.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-29.0,-29.0,-83.0,-103.0,,-22.0,-22.0,-76.0,-96.0,,0.0,-54.0,-74.0,,-54.0,-74.0,,-20.0,,,True
7739,0.0,9,2009-08-25 02:00:00+00:00,1330,84,,Vorlage zur Beschlussfassung (Gesetzentwurf),"['Dienstleistungen', 'Europäische Union']","['Europäische Union', 'Rechtseinheit']",8,1,nan,,36,568556,50229,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,16.0,4.0,27.0,1.0,77.0,1.0,78.0,1.0,0.0,71.0,1.0,84.0,,75.0,0.0,,77.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-7.0,-57.0,-68.0,-84.0,,-1.0,-51.0,-62.0,-78.0,,-50.0,-61.0,-77.0,,-11.0,-27.0,,-16.0,,,True
7719,1.0,6,2009-09-01 02:00:00+00:00,1337,106,0.0,Antrag (Gesetzentwurf),Energie,"['Energieeinsparung', 'Bausanierung']",9,1,Christlich Demokratische Union Deutschlands (CDU),1.0,39,25603,388,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,0,0,0,0,0,1,0,0,0,1.0,9.0,1.0,77.0,1.0,77.0,1.0,99.0,0.0,,,1.0,106.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-29.0,-29.0,-97.0,,-106.0,-22.0,-22.0,-90.0,,-99.0,0.0,-68.0,,-77.0,-68.0,,-77.0,,-9.0,,True
7743,0.0,6,2009-09-01 02:00:00+00:00,1337,49,,Vorlage zur Beschlussfassung (Gesetzentwurf),"['Abgaben', 'Glücksspiel']","['Bundesrecht', 'Steuer']",9,1,nan,,39,135429,7446,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,23.0,1.0,36.0,1.0,36.0,1.0,44.0,1.0,0.0,,1.0,49.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,-13.0,-13.0,-26.0,-49.0,,-8.0,-8.0,-21.0,-44.0,,0.0,-13.0,-36.0,,-13.0,-36.0,,-23.0,,,True
7736,0.0,6,2009-09-01 02:00:00+00:00,1337,49,,Vorlage zur Beschlussfassung (Gesetzentwurf),Wald Forsten,"['Brandenburg', 'Bundesrecht', 'Öffentliche Sicherheit und Ordnung', 'Pflanzenschutz', 'Senatsverwaltung für Stadtentwicklung', 'Zuständigkeit (Verwaltung)']",9,1,nan,,39,68155,1705,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,9.0,1.0,20.0,1.0,20.0,1.0,44.0,1.0,0.0,,1.0,49.0,,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.0,-29.0,-29.0,-40.0,-49.0,,-24.0,-24.0,-35.0,-44.0,,0.0,-11.0,-20.0,,-11.0,-20.0,,-9.0,,,True
7782,0.0,13,2009-09-08 02:00:00+00:00,1344,138,,Vorlage zur Beschlussfassung (Gesetzentwurf),Allgemeinbildende Schulen,"['Ausländerintegration', 'Ausländischer Schüler', 'Gymnasium', 'Oberschule']",9,1,nan,,40,634818,36556,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,16.0,5.0,27.0,1.0,126.0,1.0,127.0,1.0,0.0,72.0,1.0,138.0,,85.0,3.0,126.0,120.0,,126.0,,,,0.0,,0.0,,127.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,127.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,1.0,0.0,-99.0,-110.0,-126.0,,-11.0,-12.0,-111.0,-122.0,-138.0,,-1.0,-100.0,-111.0,-127.0,,-99.0,-110.0,-126.0,,-11.0,-27.0,,-16.0,,,True
7789,1.0,10,2009-09-16 02:00:00+00:00,1352,139,0.0,Antrag (Gesetzentwurf),"['Kinder Jugendliche', 'Immissionen und Emissionen']","['Immissionsschutz', 'Lärmschutz']",9,2,"['Sozialdemokratische Partei Deutschlands (SPD)', 'Die Linke Fraktion Berlin (Die Linke)']",2.0,41,26706,591,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,0,0,1,0,0,0,1,0,0,1.0,8.0,5.0,1.0,1.0,123.0,1.0,133.0,0.0,,48.0,1.0,139.0,,62.0,0.0,,76.0,,123.0,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-16.0,-138.0,-131.0,,-139.0,-10.0,-132.0,-125.0,,-133.0,-122.0,-115.0,,-123.0,7.0,,-1.0,,-8.0,,True
7921,1.0,8,2009-10-06 02:00:00+00:00,1372,366,0.0,Antrag (Gesetzentwurf),"['Dienstleistungen', 'Arbeitsbedingungen']","['Bahnhof', 'Dienstleistung', 'Fernverkehr', 'Flughafen, Tegel']",10,1,Freie Demokratische Partei (FDP),1.0,40,25741,280,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,0,0,0,0,1,0,0,0,0,2.0,9.0,3.0,96.0,1.0,356.0,1.0,366.0,0.0,,349.0,0.0,,,356.0,0.0,,,36.0,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,-270.0,-357.0,,-366.0,-260.0,-347.0,,-356.0,-87.0,,-96.0,,-9.0,,False
7959,0.0,10,2009-10-13 02:00:00+00:00,1379,233,,Vorlage zur Beschlussfassung (Gesetzentwurf),"['Behinderte', 'Alte Menschen']","['Häusliche Pflege', 'Altenpflege', 'Barrierefreiheit', 'Behinderter', 'Wohngemeinschaft']",10,1,nan,,41,443999,60870,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,29.0,4.0,99.0,1.0,204.0,1.0,219.0,1.0,0.0,195.0,1.0,233.0,,198.0,0.0,,204.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,1.0,191.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,28.0,13.0,-92.0,-162.0,-191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0,-29.0,-134.0,-204.0,-233.0,,-15.0,-120.0,-190.0,-219.0,,-105.0,-175.0,-204.0,,-70.0,-99.0,,-29.0,,,True
8044,0.0,7,2009-11-03 01:00:00+00:00,1400,166,,Vorlage zur Beschlussfassung (Gesetzentwurf),Finanzmarkt,"['Finanzpolitik', 'Länder der Bundesrepublik Deutschland', 'Landesbank Berlin Holding AG', 'Staatsvertrag']",11,1,nan,,40,71508,2226,0.27739248057112914,3200.65087890625,92428.921875,164.0,17,-0.580895714015674,0,58,188.6,6.02,32,0,1,0,0,0,0,0,0,0,0,1.0,9.0,1.0,8.0,1.0,8.0,1.0,23.0,1.0,0.0,,2.0,30.0,166.0,,0.0,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-22.0,-22.0,-21.0,-30.0,,-15.0,-15.0,-14.0,-23.0,,0.0,1.0,-8.0,,1.0,-8.0,,-9.0,,,True
