case_id,Vorlage zur Beschlussfassung (Gesetzentwurf).count,event_count,start_time,start_time_rel,duration,Vorlage zur Beschlussfassung (Gesetzentwurf).start,case:DokTypLFirstDoc,case:VSysL,case:VorgangsDeskriptoren,case:start_month,case:start_weekday,case:author_first_activity,case:WIP_during_start,case:pdf_bytes,case:pdf_word_count,case:squire,case:salary,case:staff,case:commDays,case:plenDays,case:af_score,case:is_passed_bill,case:is_election_year,case:yearly_frequency,case:yearly_cycle_time,case:yearly_arrival_rate,case:yearly_variants,case:author_first_activity_bündnis 90/die grünen (grüne),case:author_first_activity_nan,case:author_first_activity_ausschuss,case:author_first_activity_sozialdemokratische partei deutschlands (spd),case:author_first_activity_partei des demokratischen sozialismus (die linkspartei.pds),case:author_first_activity_freie demokratische partei (fdp),case:author_first_activity_christlich demokratische union deutschlands (cdu),case:author_first_activity_die linke fraktion berlin (die linke),case:author_first_activity_piraten (piraten),case:author_first_activity_alternative für deutschland (afd),I. Lesung.count,I. Lesung.start,Ausschussberatung.count,Ausschussberatung.start,Ausschussberatung:2.start,Beschlussempfehlung.count,Beschlussempfehlung.start,II. Lesung.count,II. Lesung.start,Gesetz- und Verordnungsblatt.count,Gesetz- und Verordnungsblatt.start,Gesetz- und Verordnungsblatt:2.start,Antrag (Gesetzentwurf).count,Antrag (Gesetzentwurf).start,case:author_first_activity_count,Ausschussberatung:3.start,Änderungsantrag.count,Änderungsantrag.start,Ausschussberatung:4.start,I. Lesung:2.start,Ausschussberatung:5.start,Ausschussberatung:6.start,Ausschussberatung:7.start,Ausschussberatung:8.start,III. Lesung.count,III. Lesung.start,Bekanntmachung (Gesetz- und Verordnungsblatt).count,Bekanntmachung (Gesetz- und Verordnungsblatt).start,Änderungsantrag:2.start,Gesetz- und Verordnungsblatt:3.start,Gesetz- und Verordnungsblatt:4.start,Gesetz- und Verordnungsblatt:5.start,Gesetz- und Verordnungsblatt:6.start,Gesetz- und Verordnungsblatt:7.start,Gesetz- und Verordnungsblatt:8.start,Gesetz- und Verordnungsblatt:9.start,Gesetz- und Verordnungsblatt:10.start,Gesetz- und Verordnungsblatt:11.start,Gesetz- und Verordnungsblatt:12.start,Gesetz- und Verordnungsblatt:13.start,Gesetz- und Verordnungsblatt:14.start,Gesetz- und Verordnungsblatt:15.start,Gesetz- und Verordnungsblatt:16.start,Gesetz- und Verordnungsblatt:17.start,Gesetz- und Verordnungsblatt:18.start,Änderungsantrag:3.start,Behandlung im Plenum.count,Behandlung im Plenum.start,Vorlage zur Beschlussfassung (Gesetzentwurf):2.start,Ausschussberatung:9.start,Ausschussberatung:10.start,Ausschussberatung:11.start,Ausschussberatung:12.start,Ausschussberatung:13.start,Ausschussberatung:14.start,Ausschussberatung:15.start,Ausschussberatung:16.start,Ausschussberatung:17.start,Ausschussberatung:18.start,Ausschussberatung:19.start,Ausschussbesprechung.count,Ausschussbesprechung.start,Ausschussberatung:20.start,Ausschussberatung:21.start,Ausschussberatung:22.start,Ausschussberatung:23.start,Ausschussberatung:24.start,Ausschussberatung:25.start,Ausschussberatung:26.start,Ausschussberatung:27.start,Ausschussberatung:28.start,Ausschussberatung:29.start,Ausschussberatung:30.start,Ausschussberatung:31.start,Ausschussberatung:32.start,Ausschussberatung:33.start,Ausschussberatung:34.start,Ausschussberatung:35.start,Ausschussberatung:36.start,Ausschussberatung:37.start,Ausschussberatung:38.start,Ausschussberatung:39.start,Ausschussberatung:40.start,Ausschussberatung:41.start,Ausschussberatung:42.start,Ausschussberatung:43.start,Ausschussberatung:44.start,Ausschussberatung:45.start,Ausschussberatung:46.start,Ausschussberatung:47.start,Ausschussberatung:48.start,Ausschussberatung:49.start,Ausschussberatung:50.start,Ausschussberatung:51.start,II. Lesung:2.start,II. Lesung:3.start,II. Lesung:4.start,II. Lesung:5.start,II. Lesung:6.start,II. Lesung:7.start,II. Lesung:8.start,II. Lesung:9.start,II. Lesung:10.start,II. Lesung:11.start,II. Lesung:12.start,II. Lesung:13.start,II. Lesung:14.start,Vorlage zur Beschlussfassung.count,Vorlage zur Beschlussfassung.start,Gesetz- und Verordnungsblatt:19.start,Gesetz- und Verordnungsblatt:20.start,Gesetz- und Verordnungsblatt:21.start,Gesetz- und Verordnungsblatt:22.start,Gesetz- und Verordnungsblatt:23.start,Gesetz- und Verordnungsblatt:24.start,Gesetz- und Verordnungsblatt:25.start,Ausschussberatung:52.start,Ausschussberatung:53.start,Ausschussberatung:54.start,Ausschussberatung:55.start,Änderungsantrag:4.start,Änderungsantrag:5.start,Änderungsantrag:6.start,Beschlussempfehlung:2.start,Änderungsantrag:7.start,Änderungsantrag:8.start,Änderungsantrag:9.start,Änderungsantrag:10.start,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung).count,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung).start,Änderungsantrag:11.start,Änderungsantrag:12.start,Änderungsantrag:13.start,Änderungsantrag:14.start,Änderungsantrag:15.start,Änderungsantrag:16.start,Änderungsantrag:17.start,Änderungsantrag:18.start,Änderungsantrag:19.start,Änderungsantrag:20.start,Änderungsantrag:21.start,Änderungsantrag:22.start,III. Lesung:2.start,II. Lesung:15.start,Bekanntmachung (Gesetz- und Verordnungsblatt):2.start,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Vorlage zur Beschlussfassung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Ausschussbesprechung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Behandlung im Plenum.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):III. Lesung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Änderungsantrag.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Gesetz- und Verordnungsblatt.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):II. Lesung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Antrag (Gesetzentwurf).delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):I. Lesung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Beschlussempfehlung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Ausschussberatung.delay,Vorlage zur Beschlussfassung (Gesetzentwurf/Ergänzung):Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Vorlage zur Beschlussfassung:Ausschussbesprechung.delay,Vorlage zur Beschlussfassung:Behandlung im Plenum.delay,Vorlage zur Beschlussfassung:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Vorlage zur Beschlussfassung:III. Lesung.delay,Vorlage zur Beschlussfassung:Änderungsantrag.delay,Vorlage zur Beschlussfassung:Gesetz- und Verordnungsblatt.delay,Vorlage zur Beschlussfassung:II. Lesung.delay,Vorlage zur Beschlussfassung:Antrag (Gesetzentwurf).delay,Vorlage zur Beschlussfassung:I. Lesung.delay,Vorlage zur Beschlussfassung:Beschlussempfehlung.delay,Vorlage zur Beschlussfassung:Ausschussberatung.delay,Vorlage zur Beschlussfassung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Ausschussbesprechung:Behandlung im Plenum.delay,Ausschussbesprechung:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Ausschussbesprechung:III. Lesung.delay,Ausschussbesprechung:Änderungsantrag.delay,Ausschussbesprechung:Gesetz- und Verordnungsblatt.delay,Ausschussbesprechung:II. Lesung.delay,Ausschussbesprechung:Antrag (Gesetzentwurf).delay,Ausschussbesprechung:I. Lesung.delay,Ausschussbesprechung:Beschlussempfehlung.delay,Ausschussbesprechung:Ausschussberatung.delay,Ausschussbesprechung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Behandlung im Plenum:Bekanntmachung (Gesetz- und Verordnungsblatt).delay,Behandlung im Plenum:III. Lesung.delay,Behandlung im Plenum:Änderungsantrag.delay,Behandlung im Plenum:Gesetz- und Verordnungsblatt.delay,Behandlung im Plenum:II. Lesung.delay,Behandlung im Plenum:Antrag (Gesetzentwurf).delay,Behandlung im Plenum:I. Lesung.delay,Behandlung im Plenum:Beschlussempfehlung.delay,Behandlung im Plenum:Ausschussberatung.delay,Behandlung im Plenum:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Bekanntmachung (Gesetz- und Verordnungsblatt):III. Lesung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Änderungsantrag.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Gesetz- und Verordnungsblatt.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):II. Lesung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Antrag (Gesetzentwurf).delay,Bekanntmachung (Gesetz- und Verordnungsblatt):I. Lesung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Beschlussempfehlung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Ausschussberatung.delay,Bekanntmachung (Gesetz- und Verordnungsblatt):Vorlage zur Beschlussfassung (Gesetzentwurf).delay,III. Lesung:Änderungsantrag.delay,III. Lesung:Gesetz- und Verordnungsblatt.delay,III. Lesung:II. Lesung.delay,III. Lesung:Antrag (Gesetzentwurf).delay,III. Lesung:I. Lesung.delay,III. Lesung:Beschlussempfehlung.delay,III. Lesung:Ausschussberatung.delay,III. Lesung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Änderungsantrag:Gesetz- und Verordnungsblatt.delay,Änderungsantrag:II. Lesung.delay,Änderungsantrag:Antrag (Gesetzentwurf).delay,Änderungsantrag:I. Lesung.delay,Änderungsantrag:Beschlussempfehlung.delay,Änderungsantrag:Ausschussberatung.delay,Änderungsantrag:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Gesetz- und Verordnungsblatt:II. Lesung.delay,Gesetz- und Verordnungsblatt:Antrag (Gesetzentwurf).delay,Gesetz- und Verordnungsblatt:I. Lesung.delay,Gesetz- und Verordnungsblatt:Beschlussempfehlung.delay,Gesetz- und Verordnungsblatt:Ausschussberatung.delay,Gesetz- und Verordnungsblatt:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,II. Lesung:Antrag (Gesetzentwurf).delay,II. Lesung:I. Lesung.delay,II. Lesung:Beschlussempfehlung.delay,II. Lesung:Ausschussberatung.delay,II. Lesung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Antrag (Gesetzentwurf):I. Lesung.delay,Antrag (Gesetzentwurf):Beschlussempfehlung.delay,Antrag (Gesetzentwurf):Ausschussberatung.delay,Antrag (Gesetzentwurf):Vorlage zur Beschlussfassung (Gesetzentwurf).delay,I. Lesung:Beschlussempfehlung.delay,I. Lesung:Ausschussberatung.delay,I. Lesung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Beschlussempfehlung:Ausschussberatung.delay,Beschlussempfehlung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay,Ausschussberatung:Vorlage zur Beschlussfassung (Gesetzentwurf).delay
2657,1.0,6,2007-10-09 02:00:00+00:00,637,241,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),"['Wasser', 'Europäische Union']",[],10,1,nan,34,313032,23294,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,0,1,0,0,0,0,0,0,0,0,1.0,29.0,1.0,223.0,,1.0,223.0,1.0,233.0,1.0,241.0,,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.0,,-212.0,-18.0,-18.0,-241.0,,-204.0,-10.0,-10.0,-233.0,,,,,194.0,194.0,-29.0,0.0,-223.0,-223.0
2760,1.0,8,2007-10-10 02:00:00+00:00,638,126,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),Raumordnung,"['Brandenburg', 'Gemeinsame Landesplanung Berlin/Brandenburg', 'Staatsvertrag']",10,2,nan,35,321283,16606,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,0,1,0,0,0,0,0,0,0,0,1.0,28.0,1.0,53.0,,1.0,53.0,1.0,56.0,3.0,65.0,105.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,126.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-37.0,-12.0,-12.0,-65.0,,-28.0,-3.0,-3.0,-56.0,,,,,25.0,25.0,-28.0,0.0,-53.0,-53.0
2772,1.0,6,2007-10-23 02:00:00+00:00,651,52,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),"['Europäische Union', 'Medizinische Berufe']","['Arzt', 'Berufliche Weiterbildung', 'Europapolitik', 'Gesundheitswesen', 'Hebamme', 'Lebensmittelkontrolle']",10,1,nan,33,394807,30746,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,0,1,0,0,0,0,0,0,0,0,1.0,15.0,1.0,33.0,,1.0,33.0,1.0,43.0,1.0,52.0,,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,,-37.0,-19.0,-19.0,-52.0,,-28.0,-10.0,-10.0,-43.0,,,,,18.0,18.0,-15.0,0.0,-33.0,-33.0
2863,0.0,1,2007-10-30 01:00:00+00:00,658,0,,Bekanntmachung (Gesetz- und Verordnungsblatt),Gerichte und Staatsanwaltschaften,"['Bebauungsplan', 'Oberverwaltungsgericht']",10,1,nan,35,0,0,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,0,1,0,0,0,0,0,0,0,0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,1.0,9,2007-10-30 01:00:00+00:00,658,46,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),Öffentlicher Dienst,"['Berliner Verkehrsbetriebe', 'Berliner Wasserbetriebe', 'Verkehrstarif', 'Wasserpreis']",10,1,nan,35,349926,21708,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,0,1,0,0,0,0,0,0,0,0,1.0,9.0,3.0,27.0,34.0,1.0,36.0,1.0,37.0,1.0,46.0,,0.0,,,36.0,1.0,37.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,0.0,,-28.0,-1.0,-10.0,-37.0,-9.0,,-37.0,-10.0,-19.0,-46.0,,-28.0,-1.0,-10.0,-37.0,,,,,27.0,18.0,-9.0,-9.0,-36.0,-27.0
2822,1.0,8,2007-11-02 01:00:00+00:00,661,244,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),Öffentlicher Dienst,"['Besoldungsrecht', 'Lehrer', 'Schulpersonal']",11,4,nan,36,122031,7083,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,0,1,0,0,0,0,0,0,0,0,1.0,20.0,3.0,202.0,206.0,1.0,222.0,1.0,237.0,1.0,244.0,,0.0,,,222.0,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,,-224.0,-22.0,-42.0,-244.0,,-217.0,-15.0,-35.0,-237.0,,,,,202.0,182.0,-20.0,-20.0,-222.0,-202.0
2921,0.0,7,2007-11-14 01:00:00+00:00,673,31,,Antrag (Gesetzentwurf),"['Parlament', 'Abgeordnete']",[],11,2,"['Sozialdemokratische Partei Deutschlands (SPD)', 'Christlich Demokratische Union Deutschlands (CDU)', 'Die Linke Fraktion Berlin (Die Linke)', 'Bündnis 90/Die GRÜNEN (Grüne)', 'Freie Demokratische Partei (FDP)']",37,39007,1192,0.2937385112140903,3293.52685546875,106362.359375,173.0,18,-0.49570506234679,1,0,55,230.98,5.7,32,1,0,0,1,0,1,1,1,0,0,1.0,8.0,2.0,14.0,21.0,1.0,21.0,1.0,22.0,1.0,31.0,,1.0,0.0,5.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,-31.0,-23.0,-10.0,-17.0,,-22.0,-14.0,-1.0,-8.0,,8.0,21.0,14.0,,13.0,6.0,,-7.0,,
3251,1.0,6,2008-01-08 01:00:00+00:00,728,267,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),"['Hochschulen', 'Wissenschaft Forschung']","['Anstalt des öffentlichen Rechts', 'Besoldungsrecht', 'Haushaltsrechnung', 'Informatik', 'Personalkosten']",1,1,nan,27,73759,2084,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,1,0,0,0,0,0,0,0,0,1.0,16.0,1.0,239.0,,1.0,239.0,1.0,261.0,1.0,267.0,,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,,-251.0,-28.0,-28.0,-267.0,,-245.0,-22.0,-22.0,-261.0,,,,,223.0,223.0,-16.0,0.0,-239.0,-239.0
3312,1.0,7,2008-01-18 01:00:00+00:00,738,235,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),Rundfunk Fernsehen,"['Gebühr', 'Länder der Bundesrepublik Deutschland', 'Staatsvertrag']",1,4,nan,30,271275,21458,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,1,0,0,0,0,0,0,0,0,1.0,27.0,1.0,82.0,,1.0,82.0,1.0,97.0,2.0,108.0,235.0,0.0,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,,-81.0,-26.0,-26.0,-108.0,,-70.0,-15.0,-15.0,-97.0,,,,,55.0,55.0,-27.0,0.0,-82.0,-82.0
3324,0.0,7,2008-01-24 01:00:00+00:00,744,84,,Antrag (Gesetzentwurf),Allgemeinbildende Schulen,[],1,3,"['Sozialdemokratische Partei Deutschlands (SPD)', 'Die Linke Fraktion Berlin (Die Linke)']",28,61462,2826,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,0,0,1,0,0,0,1,0,0,1.0,21.0,2.0,14.0,70.0,1.0,70.0,1.0,77.0,1.0,84.0,,1.0,0.0,2.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.0,-84.0,-63.0,-14.0,-70.0,,-77.0,-56.0,-7.0,-63.0,,21.0,70.0,14.0,,49.0,-7.0,,-56.0,,
3562,0.0,1,2008-01-29 01:00:00+00:00,749,0,,Bekanntmachung (Gesetz- und Verordnungsblatt),Bauwesen,[],1,1,nan,28,0,0,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,1,0,0,0,0,0,0,0,0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,,0.0,,,,,,,,0.0,,1.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,1.0,10,2008-02-05 01:00:00+00:00,756,91,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),Arbeitsentgelt,"['Europäische Union', 'Geringfügige Beschäftigung', 'Lohn- und Gehaltstarif']",2,1,nan,30,85312,3869,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,1,0,0,0,0,0,0,0,0,1.0,9.0,2.0,20.0,34.0,1.0,34.0,1.0,37.0,2.0,43.0,91.0,0.0,,,,2.0,7.0,,,,,,,0.0,,0.0,,37.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,30.0,,2.0,27.0,13.0,-7.0,-6.0,,-34.0,-9.0,-23.0,-43.0,,-28.0,-3.0,-17.0,-37.0,,,,,25.0,11.0,-9.0,-14.0,-34.0,-20.0
3524,0.0,7,2008-02-19 01:00:00+00:00,770,1307,,Antrag (Gesetzentwurf),"['Öffentlicher Haushalt', 'Gerichte und Staatsanwaltschaften']","['Richter', 'Verwaltungskosten']",2,1,Freie Demokratische Partei (FDP),29,26420,394,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,0,0,0,0,1,0,0,0,0,1.0,9.0,2.0,1282.0,1289.0,1.0,1289.0,1.0,1290.0,1.0,1307.0,,1.0,0.0,1.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17.0,-1307.0,-1298.0,-18.0,-25.0,,-1290.0,-1281.0,-1.0,-8.0,,9.0,1289.0,1282.0,,1280.0,1273.0,,-7.0,,
3535,0.0,9,2008-02-20 01:00:00+00:00,771,288,,Antrag (Gesetzentwurf),"['Wahlen', 'Dienstleistungen']","['Volksabstimmung', 'Wahl (staatlich)', 'Werbung']",2,2,"['Sozialdemokratische Partei Deutschlands (SPD)', 'Die Linke Fraktion Berlin (Die Linke)']",29,25013,316,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,0,0,1,0,0,0,1,0,0,1.0,8.0,3.0,231.0,259.0,1.0,264.0,1.0,281.0,1.0,288.0,,1.0,0.0,2.0,264.0,1.0,281.0,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,-281.0,-273.0,-17.0,-50.0,,-7.0,-288.0,-280.0,-24.0,-57.0,,-281.0,-273.0,-17.0,-50.0,,8.0,264.0,231.0,,256.0,223.0,,-33.0,,
3600,1.0,9,2008-02-26 01:00:00+00:00,777,239,0.0,Vorlage zur Beschlussfassung (Gesetzentwurf),Landesregierung,"['Behördenaufbau', 'Zuständigkeit (Verwaltung)']",2,1,nan,30,151190,6905,0.28177586297137946,3211.09887695312,92254.4921875,207.0,17,-0.548237239968551,1,0,50,244.06,6.86,24,0,1,0,0,0,0,0,0,0,0,1.0,16.0,4.0,104.0,125.0,1.0,211.0,1.0,233.0,1.0,239.0,,0.0,,,205.0,0.0,,211.0,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,,-223.0,-28.0,-135.0,-239.0,,-217.0,-22.0,-129.0,-233.0,,,,,195.0,88.0,-16.0,-107.0,-211.0,-104.0
